track_id,track_name,danceability,acousticness,energy,tempo,instrumentalness,loudness,liveness,duration_ms,key,valence,speechiness,mode,play_number,playlist_number
7tosti8SYTvkKa9xc3e7oS,High On You,0.803,0.00252,0.968,125.0,0.623,-4.145,0.0393,163275,5,0.773,0.0741,0,1314,0
5lbFVZ3g63LLssXLKirfjA,Gimme Some Keys,0.802,0.00222,0.725,124.992,0.819,-5.218,0.064,169445,11,0.864,0.0521,0,1315,0
0UMXfAj9qFIXKQrqJuQ5pn,Operation,0.93,0.00309,0.673,134.992,0.881,-10.043,0.11,345107,10,0.699,0.136,1,1316,0
6bZsSq7vBLSW2HUcP4i3yx,Vodoo,0.696,0.0964,0.715,133.007,0.907,-9.707,0.112,400602,10,0.357,0.155,0,1317,0
14gYIWhaZ3kKQiwr7kI4JQ,Is U,0.719,0.0232,0.746,131.039,0.409,-5.335,0.115,228514,5,0.397,0.0416,0,1318,0
2ZnMtfCwbUgVWIWfmEBHCv,Raining in LA,0.737,0.00929,0.771,123.997,0.00187,-6.363,0.0899,191061,1,0.642,0.0316,1,1319,0
2fVaiVCdwow7rG2gQO7Ywq,Lotus,0.9,0.173,0.672,120.012,0.303,-6.03,0.344,292000,1,0.695,0.397,1,1320,0
2DRUTKWuuWebFUXu6p1krH,Diving Into Minds - Club Mix,0.747,0.033,0.579,125.018,0.891,-11.545,0.1,387303,8,0.466,0.0569,1,1321,0
4Nv1liSp522fuF1AGu6Yxs,Gunk,0.751,0.0261,0.941,129.023,0.348,-6.539,0.121,314185,6,0.763,0.0526,0,1322,0
48JdIryhuVwplrTY4xW8kO,LesAlpx,0.7,0.000184,0.741,130.025,0.826,-11.692,0.109,281142,0,0.181,0.0411,1,1323,0
12g9IeQzX7xECLNxz8dpb5,I'm In Love With You,0.668,0.169,0.902,119.008,8.74e-05,-3.924,0.198,262624,2,0.913,0.0386,1,1324,0
3bFxstwjWeTSfOu3InLewT,A LITTLE QUESTION - SHŌTARO AOYAMA REMIX,0.84,0.299,0.85,125.005,0.463,-8.814,0.332,364066,11,0.419,0.0905,0,1325,0
2ZaL63zLMDr6H18El2EIt9,Rosewood,0.757,0.0668,0.637,121.009,0.485,-9.451,0.191,242773,10,0.429,0.0432,0,1326,0
4b6WRfxJRY40RBpl3TMQVq,Heartbreak,0.636,0.000168,0.961,126.997,0.9,-5.644,0.095,265017,6,0.398,0.0491,1,1327,0
5VDnV2q6OrlrPsHsDZtIP1,6000 Ft.,0.656,0.0793,0.902,121.015,0.871,-9.453,0.0472,336092,8,0.434,0.0403,0,1328,0
3rCtueI7qBN2kZBZnXuk5K,Linked,0.713,0.539,0.725,122.041,0.886,-9.951,0.111,369462,6,0.24,0.0385,1,1329,0
3Yagxg6rtkwN01AYzA862i,Loom (feat. Bonobo),0.545,0.988,0.18,156.694,0.906,-21.022,0.0686,226867,5,0.31,0.0337,0,1330,0
27fusRmYpex94O3REevU1F,✨ mum is calling ✨,0.575,0.00563,0.839,137.385,0.414,-7.119,0.0678,198127,1,0.491,0.0458,1,1331,0
4cNVAgyBsekhIftQjrAdys,Chalk 1.3.3 [2017 Export Wav],0.763,0.0235,0.542,123.008,0.00142,-7.431,0.115,212242,4,0.511,0.0803,0,1332,0
0ObzkSnoXbfcJxOjwG09u0,NO SKIN,0.429,0.332,0.669,119.891,0.824,-7.488,0.107,278125,10,0.102,0.0438,0,1333,0
14woOFnnvhRAvZPPVw3MaQ,OBLIVIOUS,0.65,0.0164,0.717,117.931,0.457,-7.153,0.245,173000,9,0.242,0.0408,0,1334,0
0zXjUo1w3t9MNT6RKYmNHv,VIEWS,0.7,0.335,0.743,123.968,0.692,-9.851,0.07,288387,9,0.153,0.0456,0,1335,0
6pqZjgc1HAGImauB9sCGU1,DESTINATIONS,0.643,0.00541,0.579,120.025,0.253,-8.129,0.314,243783,11,0.079,0.0612,0,1336,0
0eepN66rJdbYZ4IpGHJzNn,The Music Began To Play - Extended Mix,0.874,0.000689,0.861,127.002,0.831,-3.928,0.0535,304724,4,0.0396,0.0807,0,1337,0
5LMoKDVzW2kDneNu2UbspP,Zero,0.705,0.31,0.653,171.932,1.46e-05,-7.407,0.122,154194,1,0.578,0.17,0,1338,0
0FvOQZy2O6Z1NN1QLen0SG,なんてったって春,0.831,0.0818,0.539,126.006,0.202,-9.033,0.0829,268731,3,0.869,0.0331,0,1339,0
19epP6oORIcgBguKGdF7lo,Shined On Me - Les Bisous Remix,0.809,0.0979,0.714,124.989,0.00311,-5.823,0.311,168930,8,0.752,0.0364,0,1340,0
7rBIb2RrAlLwEhOiDvSqZM,She Got Me On,0.918,0.00578,0.433,127.274,0.0532,-8.648,0.076,647538,6,0.649,0.0749,0,1341,0
4TBOxwcoCfgs3j9COmEIl0,At Night - Kid Crème Club Mix,0.726,0.00211,0.967,124.997,0.851,-7.643,0.531,300307,1,0.876,0.0641,1,1342,0
61hMSnZJ8bFTSlcAILsFpj,Brasil,0.714,0.271,0.961,126.003,0.177,-5.738,0.0704,297667,11,0.574,0.0355,1,1343,0
1zCJFNkdm3AzIK1Cxp0rQc,Birds (feat. Emmanuel Jal),0.772,0.0615,0.639,124.001,0.0309,-8.912,0.0674,242199,8,0.961,0.0378,0,1344,0
3mXnTPoiO2oluQM6ZtTYys,Pressure,0.857,0.00441,0.793,120.003,0.543,-5.856,0.143,168134,8,0.766,0.0486,0,1345,0
2CWaphFrQ153K3mmlXEVjt,Favelas,0.795,0.494,0.799,104.007,0.17,-8.249,0.31,222673,4,0.543,0.0702,0,1346,0
0VxgGWGWRcAPONRMALrJHJ,Madan - Exotic Disco Mix,0.82,0.00391,0.723,128.005,0.801,-7.795,0.0298,458293,0,0.911,0.0597,1,1347,0
2QLAStuvDy5OIbjeCwcNgB,Tu Haces,0.79,0.0197,0.848,130.021,0.351,-7.805,0.0769,195692,1,0.543,0.0703,1,1348,0
1MeYeeJV7BUmp3Kf0wEmQe,Poison,0.606,0.0107,0.876,127.007,0.856,-9.218,0.0846,206379,0,0.493,0.0303,1,1349,0
6zpOHtZyHQo6pj7t3akUvs,"The Sound - Live From The O2, London. 16.12.16",0.27,0.0137,0.975,122.981,0.00268,-7.74,0.953,348016,5,0.234,0.369,1,1350,0
1SCXEzZQj8Izc0dU5eLbCj,"Chocolate - Live From The O2, London. 16.12.16",0.434,0.023,0.863,204.094,6.94e-05,-8.117,0.403,238967,11,0.628,0.27,1,1351,0
4ZhbD69otaeNjjChA9h8qv,Rumblah,0.736,0.0269,0.789,128.0,0.825,-7.122,0.0732,242000,0,0.277,0.0828,0,1352,0
22MfEGdH3Noyx9GfyZWpFz,Tina,0.746,0.00272,0.91,128.007,0.262,-8.807,0.364,262500,5,0.286,0.0584,0,1353,0
6ApvETfR03Th0uFdTBzzTh,Turning You On,0.793,0.00903,0.783,120.013,0.717,-8.079,0.0893,405246,4,0.782,0.08,0,1354,0
46E2xeKBLrxS8hJ37Gq35G,Billie (loving arms),0.648,0.0561,0.775,128.072,0.0,-4.798,0.444,217266,5,0.371,0.0694,1,1355,0
4wgE9XKaHBl9E42jK7AgVu,Grammar,0.805,0.00118,0.648,130.02,0.769,-8.357,0.0672,461538,0,0.512,0.108,0,1356,0
3wOqhiifJgWZl6FZSQvyqK,Dive,0.677,0.182,0.67,124.994,0.588,-7.096,0.154,286640,7,0.513,0.0387,1,1357,0
1nMeu2icfWJoL7FxmoABUI,Curtain,0.586,0.548,0.534,114.974,0.686,-9.156,0.0981,431907,6,0.419,0.0281,1,1358,0
5XlzuIySfqhqMv5MqjHj6H,Tell me Somethin',0.78,0.033,0.872,127.033,0.367,-7.988,0.109,226772,11,0.776,0.0523,0,1359,0
3SREiqxY1wbKjn6zgxT0l7,Reminisce Avenue,0.832,0.00716,0.569,123.993,0.728,-10.864,0.0782,224062,9,0.304,0.0533,0,1360,0
01VnZjisHsm8XCYmsUYtgZ,Everytime - Girls of the Internet Remix,0.802,0.0482,0.266,125.992,0.883,-16.126,0.103,221166,6,0.634,0.0812,1,1361,0
2GURxlUYjJmVTiQp9CruWP,Improvise at Noon,0.835,0.00401,0.658,125.001,0.873,-8.387,0.081,232320,8,0.634,0.116,1,1362,0
2sVhVmoaj5gsHQ3ZlageLv,Da Svidaniya,0.811,0.0491,0.733,120.985,0.784,-9.908,0.306,138829,2,0.881,0.112,1,1363,0
2strBUa5wqXflJ1P5OHPUr,Spooky,0.78,0.00768,0.952,128.001,0.708,-5.838,0.147,171500,6,0.542,0.0463,0,1364,0
25VCcIhDKjPQtz7ZeDvTr5,See You,0.834,0.00277,0.931,125.004,0.749,-5.542,0.0807,192000,2,0.773,0.0505,1,1365,0
475B0rNgiaycpb5tS8fjzP,How I Feel - Biscits Remix,0.684,0.0844,0.953,123.984,0.363,-6.862,0.31,205000,10,0.569,0.0624,0,1366,0
0wzUOwnyjy838JD1GYOnT4,I Ain't A Freak,0.807,0.000146,0.944,127.021,0.674,-6.612,0.119,204154,10,0.843,0.0489,1,1367,0
5F6sIuoPbkLDmm7jfqCJd9,Feeling Alright,0.763,0.00274,0.805,126.024,0.00441,-6.297,0.224,169524,4,0.782,0.129,0,1368,0
0x70a1mdqojOghwbarZUEU,Lil Mama - FREAK ON Remix,0.762,0.00534,0.946,126.0,0.849,-6.903,0.26,173333,7,0.648,0.0417,1,1369,0
0qSF3ZOzrzyyDMzsVI0bk9,Horoscopes and Marijuana,0.8,0.01,0.902,129.039,0.918,-3.823,0.0737,279070,1,0.827,0.0916,0,1370,0
5xtRZLVylKONYcIK9nQUx4,Crescendo,0.789,0.00325,0.967,126.028,0.719,-3.576,0.101,125684,1,0.705,0.0484,1,1371,0
4NBDA0cXvCzT9ZxIua8v3u,My Own,0.817,0.0425,0.609,126.136,0.814,-6.049,0.129,140983,11,0.657,0.146,1,1372,0
2uG2tQYfa214daibOJhosT,Medea,0.752,0.0301,0.975,126.003,0.797,-7.61,0.183,163208,1,0.588,0.0616,1,1373,0
5tnHZdFvvEtSJQBIe93yMX,Merode,0.741,0.371,0.898,127.052,0.00921,-6.318,0.082,170079,7,0.204,0.0778,0,1374,0
01NnZEWlqnbh7VTx9LewHJ,Play The Music,0.737,2.65e-05,0.899,123.991,0.922,-7.109,0.178,185806,9,0.692,0.0698,0,1375,0
75Q1p8Sm2xZiTaZLFkKWWL,Pullin Up,0.689,0.138,0.968,126.995,0.901,-4.68,0.332,185197,1,0.812,0.0444,1,1376,0
6cVgPQEvXfXaWoUjZW45PK,I'm in Love with You,0.698,0.034,0.83,124.993,0.464,-6.186,0.286,200632,1,0.335,0.0346,1,1377,0
685mci06qgEV0OfZqwq3N6,Stop Thinkin' - Radio Edit,0.826,0.00315,0.727,128.006,0.00547,-9.569,0.151,180469,7,0.693,0.0695,1,1378,0
6gGIHCtFtUavJyrhIJr8cP,Understand,0.816,0.012,0.979,126.032,0.557,-5.524,0.28,234405,10,0.763,0.0678,1,1379,0
7BFEDDCUYqYXnVH5ItVvOo,Desire,0.74,0.0231,0.865,119.987,0.0765,-7.761,0.089,352012,0,0.603,0.088,1,1380,0
0NHMIpUN5tk0zbHNvkIiav,THE ONE,0.688,0.681,0.861,120.973,0.756,-6.022,0.239,160661,1,0.773,0.105,1,1381,0
6cuVkqbMZyDcNyUXHr9Lpf,Time Machine,0.739,0.00132,0.91,133.973,0.0913,-5.577,0.088,207775,11,0.923,0.0482,0,1382,0
4Wuhb6qTENf4xtIOzf0QGr,Border River Flow,0.768,0.0619,0.792,124.038,0.863,-9.863,0.0799,236976,5,0.577,0.0494,0,1383,0
2FxIyDy2kbxGEizRR2JKfB,rendez-vous,0.572,0.106,0.462,75.125,0.0479,-12.588,0.145,204998,6,0.443,0.0841,1,1384,0
1d90QLt1WgcIKpJFFCqL4Z,26時,0.789,0.0496,0.393,173.837,9.05e-05,-11.845,0.128,143500,2,0.512,0.492,1,1385,0
6txvQu0zUbiqG24A8XMLnK,Miracle Maker,0.609,0.00124,0.94,128.001,0.269,-6.097,0.15,188592,10,0.238,0.0617,1,1386,0
2Foc5Q5nqNiosCNqttzHof,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],0.794,0.0426,0.811,116.047,1.07e-06,-8.966,0.101,248413,6,0.862,0.038,0,1387,0
3yyWyHmynAWWCPASifJ7Ev,Don't Matter - Recorded at Spotify Studios NYC,0.574,0.322,0.332,75.919,0.0,-10.765,0.076,189725,10,0.411,0.407,1,1388,0
4mUWS2M0eoM8jezmEJPbFh,WALLS,0.7,0.0719,0.643,122.013,0.724,-9.201,0.116,287123,6,0.336,0.0452,1,1389,0
2rTvyBnRGBkS37HsGRs6Uj,Got To Keep On,0.721,0.048,0.867,125.005,0.125,-6.209,0.0828,316680,6,0.917,0.0528,0,1390,0
2qrhwoAn9s6q1C31811SVS,Smiley,0.626,0.00625,0.936,140.028,0.0116,-5.122,0.204,429012,5,0.748,0.0474,0,1391,0
1HEAdiEtqfNwRiWLBflKgn,The One,0.711,0.000378,0.807,131.08,0.731,-7.184,0.054,301839,10,0.506,0.063,1,1392,0
7sdBFqJHEnecbISOXexcSn,フライディ・チャイナタウン - Night Tempo Showa Groove Mix,0.566,0.0948,0.863,127.907,0.0,-2.454,0.227,206060,11,0.64,0.345,0,1393,0
1qNPEyERLjuucpdAf0zaXI,Zilla,0.798,0.00784,0.943,127.988,0.881,-6.433,0.121,206279,11,0.171,0.0562,0,1394,0
5bhOsQvU83A6qGucXOAmTv,Vista Mare Forever,0.673,0.0634,0.878,144.018,0.919,-7.723,0.0964,349500,5,0.817,0.0516,1,1395,0
7bIqHtObwmyE16EazeXHWa,Monica Vitti,0.674,0.00263,0.968,133.984,0.897,-6.837,0.0809,274739,0,0.74,0.0493,0,1396,0
7rID1ForJ2U3YT6N8oVMbO,200417 - Edit,0.783,0.177,0.847,127.003,0.835,-9.625,0.331,252564,10,0.449,0.0445,1,1397,0
587merZ6HZx128D6URmP7h,More Love - Edit,0.724,0.000666,0.826,123.993,0.36,-8.369,0.0366,219840,5,0.832,0.0455,0,1398,0
0q8kog3tGJq2wA6K8IT6jC,Sleeping Beauty,0.633,0.000528,0.927,125.007,0.796,-6.457,0.576,209280,0,0.389,0.0342,1,1399,0
7342HovOmNf892xYBaHc94,Crossroads,0.576,0.0343,0.758,123.996,0.353,-10.181,0.0859,410471,5,0.468,0.0481,0,1400,0
2bpvml9LqQIWz1wkiYUcv0,Rare Happiness,0.81,0.112,0.686,120.01,0.893,-10.329,0.0765,351207,7,0.72,0.0601,1,1401,0
6waMXqL7yeAV9zJwGGaJYL,Minnoch,0.729,0.000202,0.616,123.014,0.722,-9.185,0.0738,344070,6,0.361,0.0789,0,1402,0
4UObETVJqNqIR0yQDbgJkV,Morning Breeze,0.669,0.0283,0.925,123.001,0.893,-10.04,0.0902,431907,10,0.938,0.0427,0,1403,0
5NwwZk6qFja1Z2ONlUbaJs,Dehors (Intro),0.612,0.439,0.943,115.002,0.225,-10.964,0.0848,159749,6,0.661,0.0461,0,1404,0
0OBZmbE9w1dW1vkE5he5Ec,Club Miyako,0.8,0.137,0.746,126.997,0.945,-10.182,0.075,408500,4,0.836,0.0486,0,1405,0
65TBOUH9ETpTw2BHUxZURw,That’s The Kind Of Love I’ve Got for You - Cover,0.634,0.00157,0.912,124.054,0.0126,-5.323,0.051,429761,11,0.306,0.0471,0,1406,0
0gdS1Bf65Q9Rm8Ps92uWpv,Lizard Den,0.695,0.00215,0.884,132.001,0.826,-8.259,0.0902,307635,1,0.412,0.0429,1,1407,0
4W3H4P0nAq92uht2krBYTi,Must Be Right,0.77,0.0307,0.714,136.998,0.828,-8.598,0.3,214000,2,0.485,0.0408,1,1408,0
3oZOhcGFBx5AdxDmpp209k,Madres,0.608,0.00505,0.847,123.99,0.689,-8.731,0.136,236129,7,0.548,0.0353,1,1409,0
0LdAEUc7gyEY6xIG9y3lLM,Candle Flame,0.673,0.143,0.72,123.032,1.82e-05,-7.318,0.913,174021,9,0.588,0.039,0,1410,0
4zlbKky2yA657Sk5rekZoR,Baby again..,0.847,0.00355,0.724,126.983,0.00339,-7.668,0.0731,319964,2,0.326,0.047,1,1411,0
6a9aAiPtlWH2QRytRAw1As,Rain Dance,0.705,0.00206,0.98,133.003,0.816,-6.007,0.124,319134,8,0.553,0.0499,1,1412,0
26bsKC1HOzl44b0lyiKX6L,Whirl,0.797,0.001,0.943,124.012,0.737,-5.004,0.05,361070,8,0.665,0.0661,1,1413,0
5ikx3xVoCAoEMh47AYmZNe,Sims,0.544,0.563,0.373,98.423,0.0,-9.136,0.0635,155080,2,0.519,0.405,1,1414,0
6Rf3dWdNQs5LTqFOiavqQr,Canada (feat. Alessia Cara),0.635,0.626,0.262,93.237,0.0,-12.782,0.145,184009,9,0.352,0.0391,1,1415,0
4If7JKEkzeY0WusIrOdQlC,Waves,0.84,0.135,0.338,108.024,0.0225,-8.16,0.0635,133748,6,0.927,0.0436,1,1416,0
07is4mDimzU5oHHO6hG8kj,and the colour red,0.803,0.000394,0.581,127.006,0.824,-14.328,0.119,342000,4,0.121,0.041,0,1417,0
70JiPk5FBlc6eymIcHPCxU,No Reason,0.642,0.00242,0.847,127.998,0.802,-7.212,0.188,240900,2,0.529,0.0394,1,1418,0
0LH8CRXNHv7hFUNsk7M7F9,HNSCC,0.129,0.143,0.45,85.143,0.954,-16.608,0.147,151219,0,0.0766,0.0529,1,1419,0
0KivRxhyT9xMen2cs3rJD3,Chocolate,0.612,0.00054,0.938,100.039,0.0,-4.463,0.368,224674,11,0.612,0.0623,1,1420,0
35lxFAny9XDBkvE6r9j4uG,Happiness,0.662,0.0529,0.905,117.997,0.0521,-5.036,0.202,303904,11,0.857,0.0383,1,1421,0
0du67LyuJeUjQChxl8rTa8,26,0.643,0.809,0.458,164.16,0.00015,-8.636,0.237,159608,6,0.506,0.0875,1,1422,0
7FxjDro2UXOjSD9q11rJA9,Ame(B),0.518,0.000336,0.862,130.001,0.0213,-5.267,0.243,216987,2,0.752,0.0446,0,1423,0
6C8e1jFGpycG8XBcyDyIFh,Ame(A),0.631,0.528,0.409,133.981,1.42e-05,-7.615,0.0411,207995,9,0.757,0.0406,0,1424,0
7wdzLe2Gsx1RGqbvYZHASz,i,0.755,0.0208,0.884,121.927,2.97e-06,-5.296,0.248,231933,10,0.897,0.0638,0,1425,0
7phamw5gjbHx5TuhoMogma,Mindset,0.522,0.00365,0.883,159.973,0.8,-10.464,0.125,340590,4,0.966,0.0451,0,1426,0
6GqGMX6EV4yyAZ1CgYrwkE,B1 - Remix,0.535,0.0468,0.323,130.025,0.873,-16.59,0.238,480309,7,0.357,0.118,1,1427,0
2vgUijXOTRMnWXDtvgMp2b,Take My Breath,0.698,0.0128,0.769,121.02,0.00166,-7.154,0.238,339023,8,0.354,0.0368,1,1428,0
2a5KTzhsYEgkUXlpPQRDef,SSWB - AOKI takamasa Remix,0.773,0.0154,0.533,103.008,0.764,-13.182,0.095,630987,1,0.402,0.0456,1,1429,0
4WmEIvOQ6CMkqT0WTlYzDM,Reflects,0.561,0.306,0.401,118.964,0.791,-14.6,0.279,1124000,9,0.0398,0.0938,0,1430,0
4r3YzXbpvCtY4hI8SnaLlS,B3 - Remix,0.734,0.0981,0.355,124.991,0.89,-15.68,0.671,470420,1,0.293,0.0938,1,1431,0
6i9O7IeD1c01m5Cy7j367S,ultratronics 04,0.8,0.102,0.988,125.975,0.708,-7.753,0.0656,284010,7,0.482,0.0686,1,1432,0
4PbBetgVpUbkq05bEGglZ9,YAZAWA,0.725,0.0524,0.917,139.548,7.39e-05,-4.465,0.119,150895,11,0.428,0.307,0,1433,0
2uTlQeIWLnqhE9g7dsy1VK,Nectar.,0.737,0.623,0.502,104.133,0.000891,-9.291,0.204,180065,6,0.328,0.0996,0,1434,0
1tbQ2lRPx8EvVhdaVbGSr3,FLOOR IS MINE,0.719,0.51,0.651,104.997,0.0,-6.403,0.0687,195810,10,0.563,0.0712,0,1435,0
6Xgq7MvZiet0hVi3KaDSgJ,Holy (feat. Chance The Rapper),0.67,0.2,0.693,87.017,0.0,-8.34,0.0909,212093,6,0.388,0.35,1,1436,0
0SSXQwZAvYAoMPCJ106i9Z,Where Are U Now,0.537,0.0187,0.548,138.829,0.000891,-9.839,0.103,240187,7,0.575,0.066,1,1437,0
29JrmE89KgRyCxBIzq2Ocw,Strip That Down (feat. Quavo),0.873,0.199,0.495,106.033,0.0,-5.446,0.0805,202062,6,0.546,0.0518,1,1438,0
5xwBIieMMFUmLDgvG4DjFe,Fall In Love Alone,0.676,0.316,0.625,171.883,0.000119,-5.455,0.127,205428,7,0.522,0.0711,0,1439,0
7B3z0ySL9Rr0XvZEAjWZzM,Sofia,0.744,0.598,0.619,112.997,0.00372,-9.805,0.231,188387,0,0.641,0.039,1,1440,0
32XaqPVTVkkuOiOPQZ3SpA,midnight love,0.284,0.717,0.538,179.708,0.105,-9.894,0.111,193929,2,0.259,0.0886,0,1441,0
48QKOSXSIdV6nZkT0pfqLn,Flower,0.486,0.135,0.361,196.78,0.0,-7.682,0.0989,173231,0,0.5,0.21,0,1442,0
0QzuaeCEEOV40Pn7IvKEny,double take,0.656,0.845,0.436,109.239,0.0,-11.141,0.221,171743,8,0.196,0.0744,1,1443,0
1oFAF1hdPOickyHgbuRjyX,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,0.65,0.0215,0.825,118.091,2.44e-05,-4.645,0.0936,191014,0,0.593,0.0325,1,1444,0
4cyswVhFRY9mmUGOs3stDW,Data.Matrix,0.625,0.00808,0.523,160.013,0.802,-18.715,0.102,601000,6,0.387,0.0943,0,1445,0
65FftemJ1DbbZ45DUfHJXE,OMG,0.804,0.357,0.771,126.956,3.07e-06,-4.067,0.108,212253,9,0.739,0.0433,0,1446,0
2pIUpMhHL6L9Z5lnKxJJr9,Attention,0.811,0.236,0.648,104.988,0.0,-3.684,0.0761,180067,10,0.695,0.0368,0,1447,0
2DwUdMJ5uxv20EhAildreg,Cookie,0.847,0.0596,0.638,156.935,0.0,-3.764,0.0894,235562,0,0.661,0.0575,1,1448,0
0xIo8d1CLxARzQhaZwJ1RM,Age of Phase,0.706,0.316,0.697,123.993,0.763,-8.455,0.0681,342053,6,0.377,0.0361,0,1449,0
6t2gHlvw7kTK6M7M5f7S6K,From You,0.655,0.569,0.499,140.022,0.763,-10.039,0.111,210280,0,0.255,0.0433,0,1450,0
2jKKbVNLYFtTDPA09nESbD,Late at Night - Moods Remix,0.821,0.074,0.496,99.989,0.81,-11.211,0.0644,158454,0,0.678,0.0583,1,1451,0
0a4MMyCrzT0En247IhqZbD,Hype Boy,0.593,0.268,0.935,99.976,0.0,-3.43,0.286,179027,4,0.783,0.225,0,1452,0
7ImXxPecExYBbjmDEvdd4z,瞳惚れ,0.837,0.124,0.9,109.961,0.0,-4.466,0.252,257687,11,0.66,0.0897,0,1453,0
1K1w5AcVGiqaa1tHDiISRN,エウリュノメー,0.579,0.518,0.859,121.981,0.918,-11.282,0.237,263093,3,0.618,0.0633,0,1454,0
6bpbfkG0fU2j8Fl4HKQhJR,Elektrobank - Demo / 3/6/96,0.325,0.0124,0.898,134.073,0.178,-4.527,0.542,462907,4,0.365,0.0543,0,1455,0
4jpGwKK85CRYrhTNY44UzN,GL,0.569,0.00101,0.861,130.013,0.902,-8.124,0.0576,175986,8,0.0316,0.0503,1,1456,0
2erP5ewDyQHZvzHk6qK7pi,The Reason,0.576,0.201,0.657,125.992,0.642,-12.888,0.306,250173,10,0.608,0.0484,0,1457,0
74H3X8R2cePwS3uKTNHY1F,Chapter 6 - Carl Craig Remix,0.794,0.000874,0.73,132.003,0.823,-10.598,0.108,430307,11,0.889,0.081,1,1458,0
5NY8FqMU71tJbuz6qiZ69C,Too Late Now - Soulwax Remix,0.793,0.0235,0.948,129.999,0.289,-6.652,0.0567,398769,2,0.481,0.058,1,1459,0
5LYMamLv12UPbemOaTPyeV,Music For a Sushi Restaurant,0.72,0.258,0.715,107.041,0.0568,-4.652,0.107,193813,11,0.357,0.04,1,1460,0
7Gq4tfeuWPjr6WQiB7aBXz,Mona Lisa,0.764,0.277,0.473,143.999,0.0,-6.59,0.117,138453,1,0.53,0.0451,0,1461,0
3PgIrd7zdvnNt84yIODs0Y,Asagao,0.852,0.554,0.399,107.984,0.0,-6.981,0.242,198889,4,0.597,0.0546,1,1462,0
3r8RuvgbX9s7ammBn07D3W,Ditto,0.814,0.027,0.641,133.854,0.0,-5.957,0.0993,185507,6,0.183,0.111,0,1463,0
633OoTYLBNo2UaOYHqBUMK,義務のように,0.795,0.519,0.499,106.945,0.406,-10.002,0.0931,369080,3,0.756,0.0427,0,1464,0
2yinU1reYRahixG1q2QWxp,Halcyon & On - Logic1000 Mix,0.802,0.301,0.838,127.008,0.831,-6.176,0.135,292987,7,0.515,0.0678,1,1465,0
6XalgLlrE2TnLaUXFrKmsw,Ebony and Ivory,0.567,0.228,0.557,106.014,0.093,-9.924,0.215,243747,11,0.296,0.0262,0,1466,0
1KKc8f9ZiKFzOeRJJ3SYn7,STAY TUNE,0.692,0.101,0.884,122.996,0.00106,-7.794,0.182,298747,5,0.575,0.0503,1,1467,0
63Gfp7Dqn34QRJcWYTb1DW,Rhodes (feat. どんぐりず),0.769,0.847,0.616,113.934,0.228,-7.519,0.379,277385,3,0.473,0.0753,0,1468,0
171kFwAAFjLusKsyR2p1kp,Falling,0.681,0.526,0.43,80.055,0.213,-10.775,0.073,313561,4,0.442,0.0339,0,1469,0
6VsSAI7IlsTiXqKuCsuS81,0℃の日曜,0.695,0.282,0.544,177.972,0.000355,-6.003,0.21,250864,2,0.608,0.0664,1,1470,0
7Da7crN49ehmABnxJuo52J,Summer Situation,0.677,0.145,0.756,84.504,2.18e-06,-4.194,0.0796,290219,0,0.865,0.0641,0,1471,0
7KwvKRJELeq16CdXTqyd4M,DAVID,0.638,0.000202,0.856,120.001,0.424,-4.07,0.0744,250573,6,0.66,0.0693,0,1472,0
0Tzns2yPixqUJyxSodwCzA,Study For Player Piano (II),0.143,0.99,0.139,89.008,0.939,-23.471,0.177,217560,9,0.0474,0.0427,0,1473,0
0mBAdbKjyG1uANV6jD5trK,Boom - Street Version,0.579,0.000336,0.685,93.401,0.000241,-5.738,0.0633,235760,11,0.942,0.236,0,1474,0
6k39WGLrbuNYpdcNDjWTJt,Boom - Explicit Album Version,0.671,0.000491,0.657,94.148,2.35e-05,-5.884,0.0601,233493,11,0.952,0.107,0,1475,0
56llEQsQOlCcI0BzXKyV6o,Cold,0.579,0.00982,0.874,141.936,0.385,-7.775,0.0795,282349,9,0.0735,0.0446,1,1476,0
4T3fNx3CgwDRRYgmFCbD4J,Better,0.442,0.0984,0.585,97.565,0.391,-10.332,0.14,229413,0,0.116,0.0964,0,1477,0
3IdJryu6er21ItpGwZtl3R,Static Doesn't Exist - Kode9 Remix,0.629,0.277,0.817,159.971,0.821,-11.597,0.112,333280,9,0.124,0.0645,0,1478,0
045EJUy4tNHrB3lgvpSdND,Ghosts,0.693,0.217,0.858,126.986,0.855,-10.401,0.0989,353398,1,0.138,0.0479,1,1479,0
4fMewVWtew1oB6d3E8x9pp,オトナブルー,0.876,0.124,0.815,130.034,0.0,-5.354,0.149,185538,11,0.696,0.0884,0,1480,0
4z1lRmhUynyKL6NXwL3wLJ,Spending all my time - Level3-mix,0.728,0.107,0.953,130.007,0.00218,-2.432,0.0872,242053,2,0.721,0.0452,1,1481,0
1a6ktLZUBl9Ep9t8Qkz7Tj,Rez - Remastered,0.583,0.163,0.92,127.004,0.969,-11.181,0.0567,597697,2,0.227,0.0336,1,1482,0
3oYD2O31b05fILFpv0AXRI,さよならエレジー,0.466,0.00331,0.934,154.961,0.0,-2.736,0.277,257067,1,0.615,0.0539,1,1483,0
